date,elevation_m_asl,site_id,aspect,scan_file,type,variable,value,unit
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.13,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,2.9,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,182,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,0.26,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3.7,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,187,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,0.48,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.6,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,906,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,0.64,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.12,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,6.3,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,506,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,0.73,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.09,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,8.4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,790,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,0.82,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.11,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,6.4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,220,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,0.9,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3.3,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,242,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,1.2,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.05,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,7.3,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,504,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,1.38,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,37,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,3521,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,1.6,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.07,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,20.7,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1155,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,1.79,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.09,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,383,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,1.89,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,5.5,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,456,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,1.97,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.06,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.9,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,385,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,2.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.03,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,18.2,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1021,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,2.15,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.6,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,658,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,2.28,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.11,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,5,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,926,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,2.39,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.02,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,42.6,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,971,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,2.49,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.12,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,6.6,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,698,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,2.54,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.06,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,6.1,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,475,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,2.66,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3.9,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,122,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,2.76,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.02,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,20.1,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1072,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,2.93,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.06,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,9.4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,401,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,3.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.06,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3.6,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,288,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,3.26,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.06,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,213,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,3.46,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,5,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,357,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,3.62,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,15.3,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,451,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,3.7,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.06,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,415,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,3.92,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,45.1,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,2371,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.16,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,13.8,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1453,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.22,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.13,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3.4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,279,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.26,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.17,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,130,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.27,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,20.5,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,892,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.34,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.09,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.5,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,341,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.4,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.01,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,17.1,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,365,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.51,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.1,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,2.5,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,92,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.53,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.02,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,7.4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,374,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.63,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.02,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,8.2,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,178,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.7,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3.7,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,224,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,4.95,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.03,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,42.1,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,2186,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,5.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.06,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,19.4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1643,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,5.21,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.09,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.8,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,445,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,5.33,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.09,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,5.9,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,578,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,5.56,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.06,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,22.4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1857,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,5.62,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,8.6,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,156,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,5.96,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3.8,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,218,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,6.03,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3.5,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,256,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,6.12,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.11,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,285,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,6.39,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,6.6,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,640,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,6.61,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.07,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,9.4,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,717,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,6.82,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.05,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,8.9,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1362,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,6.87,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.12,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.7,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,383,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,6.94,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.09,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.8,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,283,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,7.14,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.06,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,5.6,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,403,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,7.34,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.11,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.9,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,465,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,7.44,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.05,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.6,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,329,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,7.71,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.05,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,9.5,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1029,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,7.81,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,9.5,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,232,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,7.87,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.08,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.2,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,194,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,7.93,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.03,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,25.2,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,849,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,8.05,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,26.2,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,898,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,8.21,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.04,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,57.7,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1560,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,8.72,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.05,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,3.9,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,186,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,8.81,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.09,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,15,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,1937,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,8.97,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.07,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,4.3,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,585,count
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,position,9.02,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,depth,0.03,m
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,amplitude,42.3,dB
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,detect,pixel_count,2818,count
